,SUBJECT,GROUP,BLOCK,TASK,CONDITION,RUN,TRIAL,LOG_RT
2446,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial1,2.732
2447,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial2,2.75
2448,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial3,2.702
2449,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial4,2.435
2450,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial5,2.158
2451,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial6,2.625
2452,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial7,2.438
2453,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial8,2.549
2454,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial9,2.459
2455,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial10,2.318
2456,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial11,2.531
2457,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial12,2.486
2458,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial13,2.412
2459,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial14,2.486
2460,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial15,2.859
2461,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial16,2.849
2462,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial17,2.505
2463,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial18,2.602
2464,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial19,2.477
2465,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial20,2.474
2466,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial21,2.559
2467,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial22,2.365
2468,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial23,2.663
2469,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial24,2.713
2470,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial25,2.769
2471,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial26,2.635
2472,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial27,2.744
2473,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial28,2.784
2474,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial29,2.511
2475,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial30,2.568
2476,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial31,2.505
2477,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial32,2.679
2478,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial33,2.79
2479,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial34,2.477
2480,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial35,2.58
2481,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial36,2.89
2482,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial37,2.672
2483,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial38,2.679
2484,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial39,2.609
2485,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial40,2.849
2486,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial41,2.683
2487,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial42,2.425
2488,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial43,2.561
2489,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial44,2.595
2490,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial45,2.534
2491,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial46,2.606
2492,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial47,2.651
2493,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial48,2.577
2494,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial49,2.714
2495,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial50,2.782
2496,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial51,2.651
2497,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial52,2.942
2498,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial53,2.83
2499,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial54,2.465
2500,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial55,2.589
2501,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial56,2.568
2502,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial57,2.6
2503,AVB_Anod_CONTROL,CONTROL,Block2,FIXED,ANOD,Run19,Trial58,2.577
